time,open,high,low,close,volume,trades,taker_buy
1781266800000,0.08721,0.08721,0.08721,0.08721,11305.0,1,0.0
1781266920000,0.08723,0.08723,0.08723,0.08723,432.0,1,432.0
1781268120000,0.0869,0.0869,0.0869,0.0869,117.0,1,0.0
1781269320000,0.087,0.087,0.087,0.087,5739.0,1,5739.0
1781269440000,0.08697,0.08701,0.08697,0.08701,608.0,2,608.0
1781270460000,0.08708,0.08708,0.08708,0.08708,843.0,1,0.0
1781271120000,0.08694,0.087,0.08694,0.087,264.0,2,230.0
1781271480000,0.08708,0.08708,0.08708,0.08708,34.0,1,0.0
1781271660000,0.08698,0.08698,0.08698,0.08698,11081.0,1,0.0
1781272200000,0.08726,0.08733,0.08726,0.08733,208.0,4,174.0
1781272260000,0.08731,0.08731,0.08731,0.08731,389.0,1,389.0
1781272380000,0.08697,0.08697,0.08697,0.08697,995.0,1,0.0
1781272440000,0.08693,0.08693,0.08693,0.08693,818.0,1,0.0
1781272560000,0.08677,0.08677,0.08677,0.08677,75.0,1,0.0
1781272740000,0.08682,0.08682,0.08682,0.08682,17461.0,2,17461.0
1781272800000,0.08722,0.08729,0.08722,0.08729,893.0,2,893.0
1781272860000,0.0874,0.08742,0.08737,0.08737,11903.0,5,726.0
1781272980000,0.0873,0.0873,0.0873,0.0873,10402.0,1,10402.0
1781273640000,0.08746,0.08757,0.08746,0.08753,988.0,6,584.0
1781273700000,0.08763,0.08779,0.08763,0.08779,846.0,5,812.0
1781273760000,0.08781,0.08806,0.08781,0.08803,23581.0,8,23547.0
